Title,Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Road Width,Road Type,Build Area,Posted,Amenities,Listing_Type,Area_SqFt,Build_Area_SqFt,Price_per_SqFt,Neighborhood,Road_Width_Feet,Year_AD,Property_Age,Age_Unknown,Amenity_Count,Log_Price,Log_Area,Neighborhood_Freq,Neighborhood_MedianPPSF,Predicted_Price,Value_Gap_Pct
"Land For Sale In Sunakothi, Lalitpur","Sunakothi, Sunakothi, Lalitpur",Lalitpur,1400000,0,0,0.0,0,North,,348,0-4-3-3 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,1689.859375,,828.471304010134,Sunakothi,13.0,,2.0,1,0,14.151983508870947,7.432992184588958,0.0005807200929152149,828.471304010134,1623281.5428343741,-13.754948660631442
"R&S Real Estate : Land For Sale In Shantinagar, Kathmandu","Baneshwor, Shantinagar, Kathmandu",Kathmandu,35700000,0,0,0.0,0,West,,365,8-2-0 Aana,12 Feet,12 Feet,Unknown,N/A Aana,1 year ago,[],Sale,2909.125,,12271.731190650109,Shantinagar,12.0,,2.0,1,0,17.390661274761072,7.975951314569445,0.0029036004645760743,19104.343428667755,9075877.76387483,293.3503836080571
"Land For Sale In Kapan, Kathmandu","Paiyatar, Kapan, Kathmandu",Kathmandu,1100000,0,0,0.0,0,South,,401,3.2 Aana,20 Feet / Soil Stabilized,20 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,[],Sale,1095.2,,1004.3827611395178,Kapan,20.0,,2.0,1,0,13.910821646859095,6.999604932612016,0.023228803716608595,14052.66270131135,1926862.7377094806,-42.91238402857886
"House For Sale In Mulpani, Kathmandu","Mulpani, Mulpani, Kathmandu",Kathmandu,16000000,7,6,5.0,4,South East,,317,3.1 Aana,14 Feet / Gravelled,14 Feet ,Gravelled,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1060.9750000000001,,15080.468437050824,Mulpani,14.0,,2.0,1,7,16.588099342704055,6.967885661035161,0.007549361207897794,1623.2448664881097,19549818.884521537,-18.15780957097299
"Land For Sale In Kapan, Kathmandu","Simaltar, Kapan, Kathmandu",Kathmandu,2700000,0,0,0.0,0,South,,207,4 Aana,20 Feet / Soil Stabilized,20 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,[],Sale,1369.0,,1972.2425127830534,Kapan,20.0,,2.0,1,0,14.80876270134486,7.222566018822171,0.023228803716608595,14052.66270131135,2171584.1454695356,24.333197294374763
"House For Sale In Tikathali, Lalitpur","Tikathali, Tikathali, Lalitpur",Lalitpur,9000000,4,1,1.0,0,West,,535,3.2 Aana,10 Feet / Soil Stabilized,10 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,"['Water Supply', 'Water Tank']",Sale,1095.2,,8217.677136596056,Tikathali,10.0,,2.0,1,2,16.012735246411598,6.999604932612016,0.011033681765389082,11687.36303871439,8804577.088121224,2.219560461824253
"House For Sale In Tokha, Kathmandu","Tokha, Tokha, Kathmandu",Kathmandu,13000000,2,1,0.0,0,West,,300,4 Aana,15 Feet / Soil Stabilized,15 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,"['TV Cable', 'Wifi', 'Water Supply', 'Water Tank']",Sale,1369.0,,9495.982468955443,Tokha,15.0,,2.0,1,4,16.380459992348886,7.222566018822171,0.020905923344947737,15806.346887427968,13078504.933650399,-0.6002592348947241
"Land For Sale In Tarkeshwor, Kathmandu","Goldhunga, Tarkeshwor, Kathmandu",Kathmandu,1800000,0,0,0.0,0,West,,313,6 Aana,26 Feet / Soil Stabilized,26 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,[],Sale,2053.5,,876.5522279035793,Tarkeshwor,26.0,,2.0,1,0,14.403297778421795,7.627787788323465,0.005807200929152149,10993.425858290724,1987336.894086571,-9.426529273622508
"Land For Sale In Dhampus, Kaski","Dhampus, Dhampus, Kaski",Kaski,900000,0,0,0.0,0,South,,218,20/45 Haat,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,2025.0,,444.44444444444446,Dhampus,20.0,,2.0,1,0,13.710151153416941,7.613818684808629,0.0011614401858304297,99830.43093462012,7632695.879493996,-88.20862229794926
"Land For Sale In Tarkeshwor, Kathmandu","Goldhunga, Tarkeshwor, Kathmandu",Kathmandu,1600000,0,0,0.0,0,West,,233,4 Aana,26 Feet / Soil Stabilized,26 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,[],Sale,1369.0,,1168.736303871439,Tarkeshwor,26.0,,2.0,1,0,14.285514812209815,7.222566018822171,0.005807200929152149,10993.425858290724,1992634.2932943418,-19.704282648132857
"House For Sale In Ram Bazar, Pokhara","Ram Bazar, Ram Bazar, Pokhara",Pokhara,25000000,0,0,0.0,0,South East,,634,5 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1711.25,,14609.203798392988,Ram Bazar,20.0,,2.0,1,5,17.034386422832473,7.445563574078014,0.0023228803716608595,13495.078089672685,25130446.73990965,-0.5190784758413646
"Land For Sale In Dadikot, Bhaktapur","Chitrapur, Dadikot, Bhaktapur",Bhaktapur,1800000,0,0,0.0,0,South,,217,3.2 Aana,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,1095.2,,1643.535427319211,Dadikot,20.0,,2.0,1,0,14.403297778421795,6.999604932612016,0.0029036004645760743,10541.543132958077,4053670.129258931,-55.595794857410716
"House For Sale Inside Ringroad : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,19500000,3,3,3.0,1,South East,2075.0,1.6K,0-2-3-0 Aana,12 Feet / Paved,12 Feet ,Paved,N/A Sq. Feet,1 year ago,"['Garage', 'Balcony', 'Deck', 'Frontyard', 'Modular Kitchen', 'TV Cable', 'Wifi']",Sale,941.1875,,20718.50720499369,Basundhara,12.0,2018.0,2.0,0,7,16.785925074816024,6.848204299355605,0.02148664343786295,17666.944128289193,20183486.3995517,-3.3863644071268175
"House For Sale In Kapan, Kathmandu","Simaltar, Kapan, Kathmandu",Kathmandu,17000000,4,3,3.0,4,East,,1.5K,3.2 Aana,13 Feet / Blacktopped,13 Feet ,Blacktopped,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Tank']",Sale,1095.2,,15522.279035792548,Kapan,13.0,,2.0,1,5,16.648723960844016,6.999604932612016,0.023228803716608595,14052.66270131135,17792733.87071781,-4.4553797998543745
"House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu",Kathmandu,38000000,10,0,0.0,3,South,,377,7 Aana,10 Feet,10 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Sale,2395.75,,15861.421266826672,Dhumbarahi,10.0,,2.0,1,5,17.453096744006448,7.781868931957106,0.008130081300813009,16950.42235582776,37237082.46263394,2.04881125725041
"House For Sale In Kapan, Kathmandu","Kapan, Kathmandu, Kapan, Kathmandu",Kathmandu,20000000,1,1,3.0,1,West,2075.0,499,0-3-2-0 Aana,13 Feet,13 Feet,Unknown,0-3-2-0 Aana,1 year ago,"['Garage', 'Balcony', 'Modular Kitchen', 'Drainage', 'Water Tank', 'Water Well', 'Backyard']",Sale,1197.875,1197.875,16696.23291244913,Kapan,13.0,2018.0,2.0,0,7,16.811242881518265,7.089138896048115,0.023228803716608595,14052.66270131135,19701551.223573107,1.5148491255338092
"House No. 134 : House For Sale In Harisiddhi, Lalitpur","Southern height housing, Thaiba, Harisiddhi, Lalitpur",Lalitpur,25000000,3,3,2.0,1,South West,,15K,0-5-2-0 Aana,0 Feet,0 Feet,Unknown,N/A Aana,1 year ago,"['Balcony', 'Fencing', 'Frontyard', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1882.375,,13281.094362175443,Harisiddhi,0.0,,2.0,1,9,17.034386422832473,7.540820659121453,0.005226480836236934,13580.386629492074,25375573.548630357,-1.4800593488482088
"Land For Sale In Nawalparasi, Nawalparasi","Sunwal Nagarpalika - 3, Nawalparasi, Nawalparasi",Nawalparasi,260000,0,0,0.0,0,West,,360,5 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,N/A Sq. Feet,1 year ago,[],Sale,1711.25,,151.93571950328706,Nawalparasi,20.0,,2.0,1,0,12.468440756144114,7.445563574078014,0.0017421602787456446,301.7832647462277,1259357.9724151262,-79.35455956963638
"House For Sale In Butwal, Butwal","Rupandehi, Butwal, Butwal",Butwal,25000000,10,4,3.0,0,East,,1.6K,7 Dhur,20 Feet / Gravelled,20 Feet ,Gravelled,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1275.75,,19596.31589261219,Butwal,20.0,,2.0,1,6,17.034386422832473,7.152073065527754,0.003484320557491289,559.4993141289438,22215358.26838764,12.534759502730555
"Land For Sale In Nawalparasi, Nawalparasi","Nawalparasi, Nawalparasi, Nawalparasi",Nawalparasi,2200000,0,0,0.0,0,West,,406,2 Kattha,20 Feet / Soil Stabilized,20 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,[],Sale,7290.0,,301.7832647462277,Nawalparasi,20.0,,2.0,1,0,14.603968372873895,8.89439598980643,0.0017421602787456446,301.7832647462277,1822456.0149575197,20.716219318537604
"Land For Sale In Nawalparasi, Nawalparasi","Sunwal Nagarpalika, Nawalparasi, Nawalparasi",Nawalparasi,1700000,0,0,0.0,0,West,,289,10 Dhur,20 Feet / Gravelled,20 Feet ,Gravelled,N/A Sq. Feet,1 year ago,[],Sale,1822.5,,932.7846364883402,Nawalparasi,20.0,,2.0,1,0,14.346139397261565,7.508513010248735,0.0017421602787456446,301.7832647462277,1212426.3298591531,40.214704855303495
"House For Sale In Pasikot, Kathmandu","Pasikot, Pasikot, Kathmandu",Kathmandu,17500000,6,2,3.0,1,North,,390,0-3-2-0 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1197.875,,14609.203798392988,Pasikot,12.0,,2.0,1,5,16.677711496036597,7.089138896048115,0.008710801393728223,13391.770148526904,17350071.045362327,0.8641402922540122
"Land For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu",Kathmandu,4400000,0,0,0.0,0,South,,243,0-3-1-2 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,1155.09375,,3809.214620025431,Samakhusi,12.0,,2.0,1,0,15.29711532616119,7.052802144559925,0.018002322880371662,19104.343428667755,4237850.668932251,3.826216252886601
"House For Sale In Bhangal, Kathmandu","Sundarbasti, Bhangal, Kathmandu",Kathmandu,25000000,4,3,3.0,0,East,,351,4 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1369.0,,18261.504747991235,Bhangal,13.0,,2.0,1,6,17.034386422832473,7.222566018822171,0.012775842044134728,17531.044558071586,25873532.88228324,-3.3761639210909125
"House For Sale In Golfutar, Kathmandu","Golfutar, Golfutar, Kathmandu",Kathmandu,59900000,5,0,3.0,4,North,,586,1 Ropani,26 Feet / Gravelled,26 Feet ,Gravelled,N/A Sq. Feet,1 year ago,"['Backyard', 'Balcony', 'Frontyard', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,5476.0,,10938.64134404675,Golfutar,26.0,,2.0,1,11,17.90818707978017,8.608312784783722,0.018002322880371662,15420.826231637042,61417863.571298055,-2.471371492002511
"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,29900000,10,0,3.0,3,East,,405,4.1 Aana,0 Feet,0 Feet,Unknown,13 Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1403.225,13.0,21308.05822302197,Budhanilkantha,0.0,,2.0,1,6,17.21336907180573,7.247240828156326,0.11382113821138211,13184.806428049671,28081032.70697702,6.477565522620676
"Land For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu",Kathmandu,4200000,0,0,0.0,0,South East,,395,8 Aana,13 Feet / Soil Stabilized,13 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,[],Sale,2738.0,,1533.9663988312636,Dhumbarahi,13.0,,2.0,1,0,15.250595321348806,7.915348169263078,0.008130081300813009,16950.42235582776,3433616.5887703127,22.320005493221174
"House For Sale In Baneshwor, Kathmandu","New Baneshwor, Baneshwor, Kathmandu",Kathmandu,55000000,0,0,2.0,0,East,,716,8.2 Aana,24 Feet / Gravelled,24 Feet ,Gravelled,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,2806.45,,19597.7124124784,Baneshwor,24.0,,2.0,1,7,17.822843761378564,7.940031877015006,0.009291521486643438,6726.190476190476,48791992.5473517,12.72341449598219
"House For Sale In Bafal, Kathmandu","Bafal, Bafal, Kathmandu",Kathmandu,26500000,4,0,3.0,0,West,,455,4.5 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1540.125,,17206.395584773963,Bafal,13.0,,2.0,1,6,17.0926553286923,7.340267948188717,0.004645760743321719,16881.74661147634,24709377.96280295,7.246730532401988
"House For Sale In Dhumbarahi, Kathmandu","Near, Pipalbot, Dhumbarahi, Kathmandu",Kathmandu,32500000,8,6,3.0,4,South,,571,0-4-1-2 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1497.34375,,21705.102786183867,Dhumbarahi,13.0,,2.0,1,7,17.296750678069195,7.312115610382522,0.008130081300813009,16950.42235582776,30237728.144963842,7.481619796932212
"Land For Sale In Samakhusi, Kathmandu","Samakhusi Town planning, Samakhusi, Kathmandu",Kathmandu,6000000,0,0,0.0,0,West,,317,6 Aana,10 Feet / Gravelled,10 Feet ,Gravelled,N/A Sq. Feet,1 year ago,[],Sale,2053.5,,2921.8407596785974,Samakhusi,10.0,,2.0,1,0,15.607270193858982,7.627787788323465,0.018002322880371662,19104.343428667755,3632497.8859214378,65.1755950981926
"Land For Sale In Baluwatar, Kathmandu","Baluwatar, Baluwatar, Kathmandu",Kathmandu,4500000,0,0,0.0,0,South,,354,11 Aana,26 Feet / Gravelled,26 Feet ,Gravelled,N/A Sq. Feet,1 year ago,[],Sale,3764.75,,1195.2984925957899,Baluwatar,26.0,,2.0,1,0,15.319588176962746,8.233702323582925,0.02032520325203252,19576.333089846605,4568651.938262036,-1.5026738563093953
"House For Sale In Makalbari, Kathmandu","Makalbari, Makalbari, Kathmandu",Kathmandu,21500000,7,4,4.0,1,South West,,270,0-3-1-3 Aana,14 Feet / Gravelled,14 Feet ,Gravelled,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1176.484375,,18274.78584235341,Makalbari,14.0,,2.0,1,5,16.88356353960952,7.071135556163465,0.0023228803716608595,13068.478403378522,22379526.52424381,-3.9300497411820374
"Land For Sale In Lazimpat, Kathmandu","Lazimpat, Lazimpat, Kathmandu",Kathmandu,5000000,0,0,0.0,0,North,,366,6 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,2053.5,,2434.8672997321646,Lazimpat,12.0,,2.0,1,0,15.424948670398354,7.627787788323465,0.005226480836236934,4869.734599464329,4318236.624395337,15.788004106887666
"Land For Sale In Lazimpat, Kathmandu","Lazimpat, Lazimpat, Kathmandu",Kathmandu,5000000,0,0,0.0,0,North,,367,8 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,2738.0,,1826.1504747991235,Lazimpat,12.0,,2.0,1,0,15.424948670398354,7.915348169263078,0.005226480836236934,4869.734599464329,5047154.798136079,-0.9342847608615666
"Land For Sale In Budhanilkantha, Kathmandu","Siddhartha Colony, Budhanilkantha, Kathmandu",Kathmandu,2800000,0,0,0.0,0,North,,272,4.5 Aana,13 Feet / Soil Stabilized,13 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,[],Sale,1540.125,,1818.0342504666828,Budhanilkantha,13.0,,2.0,1,0,14.845130332288226,7.340267948188717,0.11382113821138211,13184.806428049671,2515413.3512326563,11.31371305745374
"House For Sale In Mhepi, Kathmandu","Nearby Thamel, Mhepi, Kathmandu",Kathmandu,38000000,8,4,4.0,1,North West,,557,7 Aana,15 Feet,15 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Sale,2395.75,,15861.421266826672,Mhepi,15.0,,2.0,1,5,17.453096744006448,7.781868931957106,0.0017421602787456446,15861.421266826672,37163789.462038405,2.2500680099260504
"Land For Sale In Budhanilkantha, Kathmandu","Bhangal Height, Budhanilkantha, Kathmandu",Kathmandu,2500000,0,0,0.0,0,West,,229,12 Aana,12 Feet / Soil Stabilized,12 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,[],Sale,4107.0,,608.7168249330412,Budhanilkantha,12.0,,2.0,1,0,14.731801689838349,8.32069157104845,0.11382113821138211,13184.806428049671,2731472.869966509,-8.474287718967787
"House For Sale In Dhapasi, Kathmandu","Nearby API boarding school, Dhapasi, Kathmandu",Kathmandu,25000000,7,3,4.0,1,North,,273,0-4-3-0 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well']",Sale,1625.6875,,15378.109261466303,Dhapasi,12.0,,2.0,1,6,17.034386422832473,7.394301017474119,0.015098722415795587,15555.54898371399,26094810.54603703,-4.19551061352042
"Land For Sale In Budhanilkantha, Kathmandu","Rudreshwor, Budhanilkantha, Kathmandu",Kathmandu,3200000,0,0,0.0,0,North,,197,6 Aana,10 Feet / Soil Stabilized,10 Feet ,Soil Stabilized,N/A Sq. Feet,1 year ago,[],Sale,2053.5,,1558.3150718285854,Budhanilkantha,10.0,,2.0,1,0,14.978661680269907,7.627787788323465,0.11382113821138211,13184.806428049671,2471693.4353372464,29.46589387867921
"Land For Sale In Budhanilkantha, Kathmandu","Bhangal Height, Budhanilkantha, Kathmandu",Kathmandu,2400000,0,0,0.0,0,West,,272,15 Aana,11 Feet,11 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,5133.75,,467.4945215485756,Budhanilkantha,11.0,,2.0,1,0,14.690979711984754,8.543786435685758,0.11382113821138211,13184.806428049671,2980781.2537069167,-19.48419572837335
"House For Sale In Dallu, Kathmandu","Nearby SBI bank, Dallu, Dallu, Kathmandu",Kathmandu,24000000,15,5,4.0,0,North,,442,3 Aana,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,"['TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well']",Sale,1026.75,,23374.72607742878,Dallu,20.0,,2.0,1,5,16.993564429978885,6.935127225777988,0.0017421602787456446,23374.72607742878,31050001.367246114,-22.705317413232027
"Land For Sale In Basundhara, Kathmandu","Shreetole Height, Basundhara, Kathmandu",Kathmandu,3200000,0,0,0.0,0,West,,1.1K,6 Aana,14 Feet / Gravelled,14 Feet ,Gravelled,N/A Sq. Feet,1 year ago,[],Sale,2053.5,,1558.3150718285854,Basundhara,14.0,,2.0,1,0,14.978661680269907,7.627787788323465,0.02148664343786295,17666.944128289193,3515246.373752206,-8.967973798539452
"Land For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu",Kathmandu,4200000,0,0,0.0,0,North,,241,7 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,N/A Sq. Feet,1 year ago,[],Sale,2395.75,,1753.1044558071585,Samakhusi,13.0,,2.0,1,0,15.250595321348806,7.781868931957106,0.018002322880371662,19104.343428667755,4198443.771433192,0.03706679549685755
"Land For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,480000,0,0,0.0,0,West,,335,5 Aana,15 Feet,15 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,1711.25,,280.49671292914536,Basundhara,15.0,,2.0,1,0,13.081543466215237,7.445563574078014,0.02148664343786295,17666.944128289193,3161485.603758548,-84.81726440793057
"House For Sale In Tokha, Kathmandu","Nearby Namuna Planning, Tokha, Kathmandu",Kathmandu,17000000,8,4,4.0,0,West,,243,0-3-2-0 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1197.875,,14191.79797558176,Tokha,20.0,,2.0,1,6,16.648723960844016,7.089138896048115,0.020905923344947737,15806.346887427968,23626771.272253416,-28.047722627406568
"Land For Sale In Samakhusi, Kathmandu","Greenland Chowk, Samakhusi, Kathmandu",Kathmandu,3000000,0,0,0.0,0,East,,308,5.2 Aana,15 Feet / Gravelled,15 Feet ,Gravelled,N/A Sq. Feet,1 year ago,[],Sale,1779.7,,1685.677361353037,Samakhusi,15.0,,2.0,1,0,14.914123179965662,7.4847618244072684,0.018002322880371662,19104.343428667755,3662277.889125114,-18.083769423715857
"Land For Sale In Samakhusi, Kathmandu","Greenland Chowk., Samakhusi, Kathmandu",Kathmandu,3250000,0,0,0.0,0,West,,270,4 Aana,12 Feet / Gravelled,12 Feet ,Gravelled,N/A Sq. Feet,1 year ago,[],Sale,1369.0,,2373.9956172388606,Samakhusi,12.0,,2.0,1,0,14.99416586199818,7.222566018822171,0.018002322880371662,19104.343428667755,3824160.1623959523,-15.014019758948157
"Land For Sale In Samakhusi, Kathmandu","Mahadevtar Height, Samakhusi, Kathmandu",Kathmandu,3700000,0,0,0.0,0,South East,,307,10 Aana,10 Feet / Gravelled,10 Feet ,Gravelled,N/A Sq. Feet,1 year ago,[],Sale,3422.5,,1081.081081081081,Samakhusi,10.0,,2.0,1,0,15.123843647884687,8.138418698561118,0.018002322880371662,19104.343428667755,3832765.5907134227,-3.4639632289307323
"House For Sale In Gongabu, Kathmandu","Aananda tol, Gongabu, Kathmandu",Kathmandu,26000000,5,3,3.0,2,North,,241,4.3 Aana,16 Feet,16 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1471.675,,17666.944128289193,Gongabu,16.0,,2.0,1,7,17.073607134447293,7.294835753965024,0.005807200929152149,18225.10307739723,27089308.8059443,-4.021176080008622
"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,29000000,6,3,0.0,0,South,,435,4 Aana,14 Feet,14 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1369.0,,21183.345507669834,Budhanilkantha,14.0,,2.0,1,6,17.182806422433504,7.222566018822171,0.11382113821138211,13184.806428049671,22898513.669680554,26.645774561334505
"House For Sale In Kalanki, Kathmandu","Kalanki, Kalanki, Kathmandu",Kathmandu,13500000,3,2,3.0,1,South West,,740,0-3-1-1 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1133.703125,,11907.879322463717,Kalanki,12.0,,2.0,1,5,16.41820031748273,7.034126331825054,0.012195121951219513,2045.2885317750183,13645278.02026109,-1.0646761469086614
"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,22800000,6,2,3.0,0,East,,446,4 Aana,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,1369.0,,16654.492330168006,Budhanilkantha,20.0,,2.0,1,0,16.942271137784317,7.222566018822171,0.11382113821138211,13184.806428049671,23104983.74792441,-1.3199911813476493
"Land For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu",Kathmandu,6000000,0,0,0.0,0,South,,247,6.5 Aana,15 Feet,15 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,2224.625,,2697.0837781648593,Samakhusi,15.0,,2.0,1,0,15.607270193858982,7.7077930540320425,0.018002322880371662,19104.343428667755,3684785.9444551207,62.83171099881179
"House For Sale In Sukedhara, Kathmandu","Nearby Colony home, Sukedhara, Kathmandu",Kathmandu,27500000,6,4,4.0,0,South,,582,4 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1369.0,,20087.65522279036,Sukedhara,12.0,,2.0,1,5,17.129696599000436,7.222566018822171,0.013356562137049941,20452.885317750184,28487372.681180347,-3.4660012077303155
"House For Sale In Mandikatar, Kathmandu","Mandikatar, Mandikatar, Kathmandu",Kathmandu,22500000,4,3,3.0,0,East,,272,3.13 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1071.2425,,21003.647633472345,Mandikatar,12.0,,2.0,1,5,16.929025911619092,6.9775075287350825,0.008130081300813009,18691.53373076651,21778281.857002586,3.3139351751265567
"House For Sale In Kalanki, Kathmandu","Nearby LRI School, Kalanki, Kathmandu",Kathmandu,15500000,7,2,0.0,0,West,,548,3.5 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1197.875,,12939.580507148075,Kalanki,13.0,,2.0,1,6,16.5563506464056,7.089138896048115,0.012195121951219513,2045.2885317750183,14519108.759866731,6.7558639883228775
"House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu",Kathmandu,30000000,5,0,3.0,0,West,,455,6.5 Aana,15 Feet,15 Feet,Unknown,2900 Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,2224.625,2900.0,13485.418890824296,Hattigauda,15.0,,2.0,1,7,17.216707972959764,7.7077930540320425,0.022067363530778164,14609.203798392988,34452760.686345555,-12.924249313089994
"House For Sale In Baluwatar, Kathmandu","Nearby IOM, Baluwatar, Kathmandu",Kathmandu,51500000,6,3,3.0,0,North East,,2.6K,6 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,2053.5,,25079.133187241296,Baluwatar,12.0,,2.0,1,6,17.75709238505144,7.627787788323465,0.02032520325203252,19576.333089846605,46390275.10332961,11.014646680341952
